text,label
મારો દરદ ઓછી થાયો માને આનંદ છે.,happy
માને [ghano] ભય આને છિંતા લાગાય છે.,fear
આજે મારો દરદ બિલ્કુલ નાથી.,happy
હું હારી આને નિરાસ છું.,sad
મારો check up આગાલા મહિને છે.,neutral
મારો દરદ દિવાસ દિવાસ વધે છે.,sad
માને [ghano] દરદ થાય છે [koi] સહાય નાથી.,sad
માને [ghano] ફાયદો થાયો આ સેવા થી.,happy
ડોક્તર ના મદદ થી મારો રોગ ગાયો.,happy
online સેવા ને કારને ઘર બેથા ઉપછાર મદ્યો.,happy
હું આજે [ghano] થાકેલી આને ઉદાસ છું.,sad
માને [ghano] ત્રાસ લાગાય છે.,fear
માને [ghano] દુખ આને મુસ્કેલી થાય છે.,sad
આ ગલાત [kam] આને નિર્દયી પં માને ક્રોધ [apave] છે.,angry
ડોક્તર ના લાપરવાહી થી માને ક્રોધ આને [gusse] આવ્યો.,angry
ડોક્તર ના ગંભિર જવાબ થી માને દરાયો થાયો.,fear
આ બિમારી ના લાક્ષન મા બુખાર આને ખાંસી છે.,neutral
મારો જીવન [ni] છિંતા આને ખત્રો માને દરાવે આને ગાભરા્યો છે.,fear
હું આજે [ghano] દરો આને ગાભ્રાયો આને વ્યાકુલ છું.,fear
મારો blood pressure normal છે.,neutral
મારો દિલ [ghano] ઉદાસ છે.,sad
માને આ બિમારી થી ખુબ દુખ થાય છે.,sad
માને સારી સેવા [madhi] છે આને માને આનંદ છે.,happy
માને [ghano] ક્રોધ આવે છે આ નિર્દયી આને ગલાત પં થી.,angry
હું આજે [ghano] દુખી આને [asahay] છું.,sad
મારો જીવન આખિર [tak] દુખ છે.,sad
report સારો આવ્યો માને [ghani] ખુસી છે.,happy
માને બિલ્કુલ પસંદ નાથી.,angry
માને [ghano] દર આને ભય આને ત્રાસ લાગાય છે.,fear
હું આજે [ghano] ગાભ્રાયો આને વ્યાકુલ આને દરો આને છિંતિત આને થરથરયો છું.,fear
મારો રોગ ના કારને [ghano] કાસ્ત આને ઘામ છે.,sad
મારો દાવા નું course [pura] તિન મહિના ચાલે છે.,neutral
હું રોજ [sakaro] ડોક્તર ના નિર્દેશ પ્રમાને કસ્રત [karu] છું.,neutral
હું બિલ્કુલ થાકેલી છું.,sad
હું [ghano] આસાંત આને ક્રોધી છું.,angry
આ ગલાત છે આને માને [gusse] આવ્યો.,angry
મારો પરિવાર આનંદ મા છે.,happy
મારો જીવન મા દુખ આને અંધારું છે.,sad
આ online portal [par] appointment લેવી આને report મોકલી [sakay].,neutral
માને [ghani] વેદના આને તકલીફ થાય છે.,sad
ડોક્તર ને ઘનું ધાન્યાવાદ.,happy
માને [ghani] વેદના આને કાસ્ત છે.,sad
મારો દાવા દો દિવાસ મા ખતામ થાય છે.,neutral
મારો રોગ જાલ્દી થીક થાતો નાથી.,sad
માને [ghano] ક્રોધ આવે છે ડોક્તર ના લાપરવાહી થી.,angry
માને [ghano] સંકાત આને ખત્રો આને મુસિબત નું દર લાગાય છે.,fear
મારો blood test સારો આવ્યો છે.,neutral
માને [ghani] છિંતા છે મારો રોગ થીક નાથી થાતો.,sad
ડોક્તર ના જવાબ થી માને [ghano] વ્યાકુલ આને ગાભ્રાયો થાયો.,fear
હું આજે ખુબ આનંદ અનુભવ [karu] છું.,happy
માને ખુસી છે મારો આરોગ્ય [sudharyo] છે.,happy
હું આજે બિલ્કુલ નિરાસ છું.,sad
આજે માને ડોક્તર ના ઉપછાર થી ખુબ આરામ મદ્યો.,happy
હું [ghano] નારાજ આને આસાંત છું.,angry
માને આ બિમારી થી [ghano] કાસ્ત છે.,sad
હું [ghano] [gusse] આને ક્રોધી છું.,angry
મારો સ્વાસથ્ય [sudhri] [rahyu] છે.,happy
હું દિન મા ઘનું પાની આને juice [pu] છું.,neutral
માને [ghano] ક્રોધ આવે છે.,angry
મારો બિમારી ગંભિર થાય છે માને દહ્સાત લાગાય છે.,fear
માને [ghano] સંકાત આને ખત્રો નું દર લાગાય છે મારો જીવન થી.,fear
લાક્ષન ઓછી થાયા છે.,happy
હું હારી આને થાકેલી છું.,sad
હું [ghano] નારાજ આને આસાંત છું.,angry
હું હારી આને નિરાસ છું.,sad
